LocationID,Portfolio,State,County,PostalCode,Building Value,Other Value,Contents Value,Time Element Value,Occupancy Code,Construction Code,Stories,Year Built,AAL
286,1,MI,Saint Joseph,49072,1291843,56859,569527,719790,ATC-02,MS00,1,1951,19152.01794
287,1,NY,Saint Lawrence,13683,1401205,30718,1042833,1638462,ATC-02,MS00,5,1987,22211.3772
288,1,IL,Saline,62935,1751179,50769,1278856,1322676,ATC-02,MS00,5,1985,19375.312
289,1,IL,Saline,62917,347482,64995,707543,489402,ATC-02,WD00,1,2019,9914.03952
290,1,TX,San Patricio,78370,314642,67953,1118918,937166,ATC-01,MS00,1,1961,11588.60261
291,1,IL,Sangamon,62708,633210,94895,515570,143712,ATC-01,WD10,1,1990,10682.8799
292,1,IL,Sangamon,62723,129657,51139,612548,168868,ATC-02,WD00,2,1962,11431.07856
293,1,WI,Sauk,53577,323766,52442,1609950,1645393,ATC-02,MS00,5+,1971,14380.94196
294,1,WI,Sauk,53958,830140,81845,293913,1128240,ATC-01,MS00,1,2002,9037.782336
295,1,PA,Schuylkill,17949,159941,95162,668449,121837,ATC-01,Wood Frame,1,1950,11290.2012
296,1,CO,Sedgwick,80737,354906,43653,334057,482962,ATC-01,Wood Frame,1,1988,10210.8552
297,1,WI,Shawano,54162,531349,92565,471156,681473,ATC-01,WD10,1,2018,10943.50488
298,1,WI,Sheboygan,53026,982456,81521,936008,835694,ATC-02,WD00,2,1996,21834.7283
299,1,IL,Shelby,61957,1904279,48831,891190,1796840,ATC-02,MS00,5+,1958,18378.9144
300,1,PA,Somerset,15501,624788,98023,666811,230690,ATC-02,Wood,1,1977,9721.872
301,1,NJ,Somerset,8807,820722,83928,869243,720650,ATC-02,Wood Frame,1,1963,14967.258
302,1,NJ,Somerset,8835,96230,0,95982,22695,ATC-01,MH00,1,1985,2793.791
303,1,IL,Stark,61421,573635,59131,303053,879974,ATC-02,Wood Frame,2,2007,12783.18272
304,1,IL,Stephenson,61048,475232,40306,945795,687997,ATC-02,Wood Frame,1,1968,25534.0404
305,1,NY,Steuben,14877,699123,52272,766652,984375,ATC-01,Wood Frame,1,1965,16215.69456
306,1,NY,Suffolk,11766,53651,0,423588,63732,ATC-01,MH00,1,2008,5452.98768
307,1,NY,Suffolk,11977,958848,28358,200302,379965,ATC-02,WD10,1,1954,8464.3542
308,1,NY,Suffolk,11726,56839,0,395352,75680,ATC-01,MH10,1,1975,7981.40952
309,1,MA,Suffolk,2204,987274,51217,955043,956795,ATC-02,Wood,2,1959,15931.7766
310,1,NY,Sullivan,12734,515357,23867,819320,852528,ATC-01,WD10,2,1968,14327.74656
311,1,NJ,Sussex,7881,404201,68509,104311,836993,ATC-01,Wood Frame,2,1977,10180.9008
312,1,NJ,Sussex,7855,952120,16948,231083,897019,ATC-02,Wood Frame,2,1989,16777.36
313,1,NJ,Sussex,7851,717603,95385,670877,745391,ATC-02,Wood Frame,1,1988,15604.792
314,1,TX,Tarrant,76177,714907,61896,798139,997256,ATC-01,WD00,2,1963,29631.72096
315,1,TX,Tom Green,76909,569195,88451,137654,140049,ATC-02,Wood,1,1960,9428.31792
316,1,TX,Travis,78765,968079,31257,402301,246316,ATC-02,Wood Frame,1,1967,11865.2616
317,1,TX,Travis,78738,674778,11859,181413,623386,ATC-02,Wood Frame,2,2013,11454.22848
318,1,TX,Travis,78739,1627677,83059,635497,1839870,ATC-02,MS00,5,1972,30139.9416
319,1,TX,Travis,78753,556737,48751,177792,952675,ATC-01,Wood,2,1997,16665.168
320,1,TX,Travis,78713,594261,42801,817541,605208,ATC-02,WD10,2,2014,15819.34848
321,1,OH,Trumbull,44424,487641,83608,401553,428958,ATC-01,Wood Frame,1,2008,7849.856
322,1,OH,Tuscarawas,44622,361176,16477,992692,912001,ATC-02,Wood,1,1994,13694.076
323,1,NY,Ulster,12411,98211,0,347035,10063,ATC-01,MH00,1,2017,4261.69224
324,1,PA,Union,17889,661450,87014,578233,161944,ATC-01,Wood Frame,2,1989,10420.487
325,1,PA,Union,17856,58255,0,348157,64781,ATC-01,MH10,1,1985,6125.509
326,1,TX,Val Verde,78871,498491,18349,448651,217775,ATC-02,WD00,2,1958,8519.5152
327,1,PA,Venango,16343,395733,69940,337738,581304,ATC-01,WD10,2,2014,9969.948
328,1,IL,Vermilion,60960,247834,14098,395761,948530,ATC-02,WD00,1,1979,10601.0718
329,1,WI,Vilas,54545,421639,71567,604725,756695,ATC-01,Wood Frame,2,1950,22032.95688
330,1,OH,Vinton,45651,760550,70529,969906,537207,ATC-02,WD00,2,1990,14029.152
331,1,PA,Warren,16329,59271,0,474918,52022,ATC-01,MH10,1,1997,6448.321
332,1,PA,Washington,15427,473268,66200,747055,565260,ATC-01,Wood Frame,2,1963,11110.698
333,1,NY,Washington,12809,90491,0,297713,87908,ATC-01,MH10,1,1975,4113.60768
334,1,MI,Washtenaw,48115,870174,89139,102125,741432,ATC-02,Wood Frame,2,1951,14278.7304
335,1,MI,Wayne,48207,951869,88535,861770,401624,ATC-02,MS00,5+,1957,12164.05344
336,1,MI,Wayne,48188,576756,83290,114491,902109,ATC-02,WD10,2,1957,15492.20904
337,1,NY,Wayne,14563,304044,20144,843470,521653,ATC-02,WD00,2,1993,13683.4191
338,1,CO,Weld,80624,441600,67734,708089,169978,ATC-02,WD00,2,1992,11654.1684
339,1,NY,Westchester,10567,1491649,69101,979989,285193,ATC-02,MS00,5+,1980,7630.0164
340,1,NY,Westchester,10504,782747,26260,326979,994469,ATC-01,WD00,2,2008,13805.3484
341,1,NY,Westchester,10587,645519,13131,971848,853594,ATC-02,WD00,2,1983,13414.0968
342,1,NY,Westchester,10703,1328661,98179,1503928,1934579,ATC-01,MS00,6,1992,17515.2492
343,1,TX,Wichita,76306,355923,41843,438479,652148,ATC-01,WD00,1,1982,10716.4296
344,1,OH,Williams,43557,461737,48955,149774,382208,ATC-02,Wood,1,1954,6256.044
345,1,TX,Williamson,78681,698785,24361,204204,227474,ATC-02,WD00,1,2001,5543.1552
346,1,TX,Williamson,76527,442490,89214,839639,234307,ATC-02,Wood,1,2015,7707.12
347,1,TX,Wilson,78114,555187,59443,640058,243723,ATC-01,WD00,2,1963,19419.40656
348,1,TX,Wood,75444,923556,23261,564323,501958,ATC-02,WD00,1,1972,23190.88896
349,1,OH,Wood,43441,997302,77697,842810,651358,ATC-02,Wood,1,2001,14387.3352
350,1,MA,Worcester,1541,696583,72485,738165,423863,ATC-02,Wood Frame,1,2018,8342.33472
351,1,MA,Worcester,1609,222241,27589,965725,387449,ATC-02,Wood,1,2017,6924.97728
352,1,NY,Wyoming,14549,613997,48337,394243,114179,ATC-01,Wood Frame,2,1999,7375.7628
353,1,PA,York,17347,109170,28288,939041,525507,ATC-02,Wood,1,1976,15379.2576
354,1,PA,York,17364,716273,90980,364895,150362,ATC-01,WD10,1,1974,11109.084
355,1,PA,York,17327,891202,13560,435036,281980,ATC-02,WD00,1,1963,17515.2024
356,1,CO,Yuma,80822,786472,78902,230167,809251,ATC-02,WD00,2,2015,12800.20224
357,1,NY,Albany,12303,498776,44412,347265,682529,ATC-02,Wood,2,1982,8494.1028
358,1,NY,Albany,12084,1307692,93450,445269,105385,ATC-01,MS00,2,1980,7729.11216
359,1,NY,Albany,12107,333583,41343,967319,179541,ATC-01,Wood,1,1974,9861.17328
360,1,IL,Alexander,62914,303498,94551,328707,840445,ATC-01,WD00,2,2009,12412.23192
361,1,NY,Allegany,14745,1724318,14365,574381,592913,ATC-01,MS00,2,1953,13809.2027
362,1,NY,Allegany,14804,876161,68274,414500,730779,ATC-02,WD10,1,1996,9403.713
363,1,PA,Allegheny,15028,499158,85932,1603962,1389615,ATC-02,MS00,2,2000,15746.1348
364,1,PA,Allegheny,15218,79364,0,207220,64813,ATC-01,MH10,1,1979,4638.4404
365,1,PA,Allegheny,15229,1342802,70631,389728,787980,ATC-02,MS00,5+,1960,9328.1076
366,1,PA,Allegheny,15234,1008334,46157,664831,612474,ATC-01,MS00,4,1968,11192.6208
367,1,OH,Allen,45807,154238,80083,283301,793300,ATC-01,WD00,2,2004,5243.688
368,1,OH,Allen,45887,657708,18038,455624,503158,ATC-01,WD00,1,2019,7845.7344
369,1,MI,Antrim,49629,885995,66917,665758,753063,ATC-02,WD10,1,2010,16697.00032
370,1,OH,Ashland,44859,988388,80788,951681,130858,ATC-02,Wood Frame,1,2008,15492.348
371,1,OH,Athens,45764,79459,0,99533,73059,ATC-01,MH10,1,1965,2419.6896
372,1,NJ,Atlantic,8203,950363,90528,699377,552002,ATC-02,WD10,2,1993,11461.35
373,1,MA,Barnstable,2601,473992,54310,206278,556558,ATC-01,WD00,2,1977,8366.57424
374,1,MA,Barnstable,2648,617726,46382,489367,931353,ATC-01,Wood Frame,1,1976,20264.52816
375,1,MA,Barnstable,2655,838321,33890,271235,885606,ATC-01,Wood,1,1978,17531.00928
376,1,MI,Bay,48708,182178,69958,248112,409067,ATC-01,Wood Frame,2,1965,9602.3664
377,1,MI,Benzie,49616,301991,58703,992980,257328,ATC-01,Wood Frame,2,1999,14176.8176
378,1,NJ,Bergen,7024,181961,57765,709693,272683,ATC-02,WD10,1,1960,10265.6568
379,1,NJ,Bergen,7641,667468,77471,263284,607888,ATC-01,WD10,2,2012,9050.2216
380,1,NJ,Bergen,7458,80217,0,258411,44449,ATC-01,MH10,1,1987,4596.924
381,1,NJ,Bergen,7072,261189,27411,827313,960421,ATC-01,Wood Frame,1,1992,14534.338
382,1,PA,Berks,19606,495277,29055,876175,608145,ATC-02,WD00,1,1979,16872.6768
383,1,TX,Bexar,78214,266754,18505,849971,635713,ATC-02,WD00,2,1964,15300.94752
384,1,TX,Bexar,78264,71881,0,394221,45222,ATC-01,MH10,1,1955,8835.67872
385,1,PA,Blair,16684,463828,25768,394995,1032245,ATC-02,MS00,6,1960,9200.8128
386,1,IL,Boone,61012,395957,16582,263667,938340,ATC-01,Wood Frame,1,2016,12787.20432
387,1,CO,Boulder,80309,663423,26407,633433,779187,ATC-01,WD10,2,1959,15137.64
388,1,TX,Bowie,75559,78330,0,450179,48526,ATC-01,MH00,1,1971,9971.1648
389,1,PA,Bradford,16910,391191,11459,599483,602639,ATC-01,Wood,1,1991,8023.86
390,1,PA,Bradford,18814,777014,82057,888198,178273,ATC-02,WD10,1,1978,11553.252
391,1,PA,Bradford,18837,115012,54798,459710,831608,ATC-02,WD00,1,1976,12273.4752
392,1,PA,Bradford,18846,973600,20704,805660,597605,ATC-01,WD10,1,2015,9590.276
393,1,TX,Brazos,77805,168866,69070,133662,109386,ATC-01,WD00,1,1966,6233.55264
394,1,MA,Bristol,2779,645519,21448,968677,180807,ATC-02,Wood,1,1993,11443.6413
395,1,MA,Bristol,2764,255624,55703,763238,965710,ATC-01,WD00,2,2004,11751.984
396,1,NY,Broome,13862,938195,35299,989516,813797,ATC-01,MS00,1,1997,8247.11679
397,1,CO,Broomfield,80023,332887,14830,979836,245796,ATC-01,WD10,1,1988,13216.1316
398,1,OH,Brown,45130,63056,0,178980,72411,ATC-01,MH00,1,2014,2515.576
399,1,WI,Brown,54304,540595,20631,580321,281702,ATC-01,WD10,2,1981,12524.5912
400,1,WI,Buffalo,54743,88731,0,85523,88540,ATC-01,MH10,1,2004,2081.32848
401,1,WI,Burnett,54845,848962,76199,966659,937646,ATC-01,WD00,1,2011,19919.44064
402,1,PA,Butler,16030,1633719,17775,1476333,1948488,ATC-02,MS00,3,1992,33503.679
403,1,IL,Calhoun,62065,932722,42780,1831710,886419,ATC-01,MS00,4,1970,24377.9646
404,1,PA,Cambria,16624,52899,0,397151,23199,ATC-01,MH10,1,1988,6152.237
405,1,PA,Cambria,16641,824590,64463,705636,785347,ATC-01,WD10,1,2007,9520.144
406,1,PA,Cambria,16646,85265,0,97724,94148,ATC-01,MH10,1,2000,3325.644
407,1,PA,Cambria,15958,859450,71817,224078,785642,ATC-01,WD10,2,1969,16304.2908
408,1,PA,Cambria,15907,854567,64315,398407,618215,ATC-02,WD10,1,2000,15484.032
409,1,NJ,Cape May,8243,450151,35184,485040,114211,ATC-01,Wood,1,2002,6073.6816
410,1,NJ,Cape May,8230,75921,0,204658,33092,ATC-01,MH00,1,2019,2509.368
411,1,OH,Champaign,43044,905130,82934,239183,213654,ATC-02,Wood Frame,2,1972,12103.5684
412,1,NY,Chautauqua,14738,76250,0,15599,45210,ATC-01,MH10,1,1991,1603.5903
413,1,PA,Chester,19333,1816172,60157,241112,1259983,ATC-01,MS00,4,1953,20264.544
414,1,MI,Chippewa,49793,439782,90745,651820,316290,ATC-02,Wood Frame,2,1958,9891.0042
415,1,MI,Clare,48617,422564,46328,107021,377071,ATC-01,Wood Frame,1,1968,6289.6944
416,1,PA,Clarion,16331,276249,90188,606382,547102,ATC-02,WD10,2,1976,12767.3364
417,1,PA,Clearfield,16692,849010,84913,936823,875298,ATC-02,Wood,1,2008,17574.6816
418,1,PA,Clearfield,16663,868217,60078,941109,500710,ATC-01,WD10,2,1957,22753.0944
419,1,TX,Colorado,77434,916378,92441,667743,481820,ATC-01,MS00,3,1968,13675.50835
420,1,TX,Comanche,76452,830630,22256,531255,353261,ATC-02,Wood Frame,1,1985,14594.1768
421,1,IL,Cook,60714,589110,34292,743733,600451,ATC-02,Wood Frame,2,1984,10821.723
422,1,IL,Cook,60803,96409,0,489568,58944,ATC-01,MH00,1,1957,11066.84436
423,1,IL,Cook,60621,821958,62294,244309,459892,ATC-02,Wood Frame,1,1972,14677.30572
424,1,IL,Cook,60168,1534606,51532,842394,266096,ATC-02,MS00,5,1988,14820.454
425,1,IL,Cook,60430,649580,14031,992678,484549,ATC-01,Wood,2,1963,14129.5308
426,1,IL,Cook,60487,539482,55468,658689,130576,ATC-02,WD00,2,1959,10962.9828
427,1,PA,Crawford,16434,321509,27813,662552,159852,ATC-01,Wood,2,1952,7030.356
428,1,NJ,Cumberland,8316,58532,0,239217,24290,ATC-01,MH00,1,1991,4186.507
429,1,CO,Custer,81252,635319,59114,156460,571790,ATC-01,WD00,1,1953,18437.97168
430,1,OH,Cuyahoga,44110,220769,67925,858120,592296,ATC-02,Wood,2,2000,10434.66
431,1,OH,Cuyahoga,44131,75215,0,161676,94071,ATC-01,MH00,1,2007,2647.696
432,1,OH,Cuyahoga,44140,613137,66650,1467159,1509144,ATC-02,MS00,1,1958,19304.1552
433,1,OH,Cuyahoga,44147,295146,99478,542841,900132,ATC-02,WD10,2,1995,14700.776
434,1,TX,Dallas,75180,417976,92144,1996481,1927773,ATC-02,MS00,5,1975,31927.4928
435,1,TX,Dallas,75014,890517,77221,167247,460177,ATC-02,WD00,2,2012,7656.7776
436,1,TX,Dallas,75204,154554,13819,776828,310223,ATC-02,WD10,2,1997,13558.5792
437,1,TX,Dallas,75222,114682,58532,464710,687168,ATC-02,WD00,2,1955,13356.92736
438,1,WI,Dane,53508,73227,0,383344,48053,ATC-01,MH00,1,1980,5550.864
439,1,WI,Dane,53744,480567,92042,486810,1176046,ATC-01,MS00,4,1990,9836.046
440,1,IL,Dekalb,60111,418666,12995,609632,348657,ATC-01,WD00,1,2019,11008.404
441,1,NY,Delaware,13783,554792,58391,511796,378670,ATC-02,WD10,2,1961,12991.52736
442,1,NY,Delaware,13786,669821,60585,704921,881943,ATC-01,WD00,2,1966,12513.258
443,1,MI,Delta,49872,708537,76189,101375,155705,ATC-02,WD00,2,1963,6875.9196
444,1,TX,Denton,75028,1002802,38716,1958231,984371,ATC-02,MS00,4,1968,34422.7968
445,1,CO,Denver,80261,860951,36512,650037,492079,ATC-02,Wood,1,2002,9789.9792
446,1,MI,Dickinson,49877,539006,82573,625591,377540,ATC-02,WD00,1,1956,19301.5548
447,1,WI,Dodge,53039,295704,68483,578670,831928,ATC-01,WD10,2,2019,10932.6756
448,1,WI,Door,54246,332819,69868,480626,258159,ATC-01,Wood Frame,2,2007,9040.45824
449,1,IL,Dupage,60532,288785,91699,588837,716757,ATC-02,Wood,1,1992,12982.8006
450,1,IL,Dupage,60197,1738740,78782,499898,258762,ATC-02,MS00,6,1965,20403.36144
451,1,TX,Eastland,76437,656214,89522,414909,754475,ATC-02,Wood,1,1977,19304.4096
452,1,MI,Eaton,48827,73735,0,310863,97797,ATC-01,MH10,1,2001,4245.076
453,1,IL,Effingham,62426,67695,0,177621,34312,ATC-01,MH10,1,2006,2460.7264
454,1,TX,El Paso,88539,400986,70086,886993,102364,ATC-01,Wood Frame,1,2013,12618.10656
455,1,TX,El Paso,88559,471193,36197,610560,842471,ATC-02,WD00,1,1956,19761.04368
456,1,TX,El Paso,88570,442552,29238,857775,633075,ATC-01,Wood,1,1983,16486.176
457,1,TX,El Paso,88574,279231,31489,293908,197779,ATC-01,WD10,2,1991,7703.1072
458,1,CO,El Paso,80962,473302,49473,406356,199858,ATC-02,WD10,1,1957,13005.95328
459,1,MI,Emmet,49764,860483,67980,936615,137833,ATC-02,Wood,1,1957,21150.74016
460,1,TX,Erath,76402,964650,56802,388157,611027,ATC-02,Wood,1,1964,20368.01088
461,1,OH,Erie,44846,862476,93332,255198,285215,ATC-02,Wood,2,1961,14363.7216
462,1,NY,Erie,14061,105947,81081,538634,748513,ATC-02,WD00,1,1979,14328.981
463,1,NJ,Essex,7110,869260,16374,685725,619768,ATC-01,Wood Frame,1,1965,15776.1144
464,1,OH,Fairfield,43154,1323879,23033,1461782,1026653,ATC-01,MS00,3,1950,30375.94824
465,1,TX,Fayette,78954,932757,96247,733696,1281779,ATC-02,MS00,2,1952,14467.36421
466,1,IL,Franklin,62856,104633,13382,784465,881674,ATC-01,Wood Frame,2,1972,18840.66624
467,1,OH,Franklin,43068,61701,0,319033,43646,ATC-01,MH00,1,2007,4753.056
468,1,IL,Gallatin,62867,968406,61206,456496,277368,ATC-02,MS00,3,2017,10242.26861
469,1,NY,Genesee,14040,97195,0,324561,13625,ATC-01,MH00,1,2019,3761.69184
470,1,MI,Gogebic,49959,990627,91247,923614,938723,ATC-02,WD00,1,1960,27204.50964
471,1,WI,Grant,53808,191582,23876,843937,868078,ATC-02,Wood,2,1952,12721.3218
472,1,TX,Gray,79057,914108,86352,633303,111798,ATC-01,WD00,2,1954,17595.25488
473,1,TX,Gregg,75647,113742,57473,779900,876798,ATC-02,WD00,1,1953,21057.55776
474,1,TX,Guadalupe,78115,615113,75154,793144,949011,ATC-02,WD00,1,1954,17513.4384
475,1,OH,Hamilton,45258,723608,82557,641251,735174,ATC-02,WD10,1,1972,20952.864
476,1,OH,Hamilton,45209,861830,45286,472363,226565,ATC-01,Wood Frame,2,1950,15418.0224
477,1,NY,Hamilton,13436,1850282,75326,1942987,1896765,ATC-02,MS00,3,2006,13698.49536
478,1,MA,Hampshire,1243,423029,36723,614915,452902,ATC-02,Wood Frame,1,1987,10998.4968
479,1,IL,Hancock,62334,426620,78344,1894845,237908,ATC-01,MS00,2,1969,15319.86034
480,1,OH,Hardin,45859,191996,85232,810615,904729,ATC-02,WD00,1,1980,9962.86
481,1,TX,Harris,77338,133641,59128,975967,123724,ATC-02,WD00,2,1994,9305.712
482,1,TX,Harris,77447,70601,0,352324,26443,ATC-01,MH10,1,2009,5608.11264
483,1,TX,Harris,77076,244453,42726,105247,379284,ATC-02,Wood Frame,1,1996,6482.364
484,1,TX,Harris,77201,261791,75962,361054,393242,ATC-01,WD00,2,2007,5241.8352
485,1,TX,Harris,77202,773890,43225,213821,972510,ATC-02,Wood,1,2015,13463.15712
486,1,TX,Harris,77210,91407,0,138105,93693,ATC-01,MH00,1,1988,3490.614
487,1,TX,Harris,77223,77971,0,321813,75241,ATC-01,MH00,1,1952,7524.396
488,1,TX,Harris,77003,515096,93729,831399,931947,ATC-01,Wood,1,1976,30743.33616
489,1,OH,Harrison,43973,761800,23857,303637,144983,ATC-02,Wood,2,1971,11849.0592
490,1,IL,Henderson,61469,736243,54412,713814,599973,ATC-02,WD00,2,1984,13889.3172
491,1,IL,Henry,61468,969389,47861,1739830,379985,ATC-02,MS00,3,2005,18220.07352
492,1,IL,Henry,61241,697922,60147,875896,992163,ATC-01,Wood,1,1970,17332.4448
493,1,NY,Herkimer,13365,1825016,83071,906987,1588713,ATC-01,MS00,5+,2014,9512.17992
494,1,TX,Hidalgo,78501,911770,39204,361308,763464,ATC-02,WD00,2,2001,9963.5808
495,1,MI,Houghton,49958,440818,94716,455388,820290,ATC-02,WD10,2,1964,19126.39872
496,1,NJ,Hudson,7047,480501,48484,547724,880972,ATC-02,WD10,2,1976,11746.086
497,1,NJ,Hudson,7310,945552,94176,904800,773887,ATC-01,WD10,2,1969,29358.882
498,1,TX,Hunt,75423,161369,24040,231759,717922,ATC-02,WD00,1,1994,9534.756
499,1,PA,Indiana,15717,702567,27576,944872,704472,ATC-02,WD10,2,1990,21415.383
500,1,MI,Iosco,48743,1811562,38419,1538074,777108,ATC-02,MS00,1,2002,20159.38892
501,1,WI,Iowa,53506,549777,28007,739484,683336,ATC-01,WD00,2,1989,17605.3152
502,1,IL,Jackson,62994,851413,28183,175872,142322,ATC-02,WD00,2,2006,9486.4968
503,1,MI,Jackson,49261,715288,49435,461582,502665,ATC-01,Wood,2,2017,13693.4424
504,1,OH,Jefferson,43964,411541,72546,931609,314976,ATC-01,Wood,1,1957,18691.2576
505,1,NY,Jefferson,13616,894218,38678,932273,189441,ATC-02,Wood,2,1964,11094.894
506,1,NY,Jefferson,13637,258118,17693,707578,1285240,ATC-02,MS00,2,2003,8983.77084
507,1,IL,Johnson,62995,56942,0,175347,86036,ATC-01,MH00,1,2000,3851.7325
508,1,IL,Johnson,62943,828358,46286,767140,591997,ATC-01,WD10,1,2000,17200.1137
509,1,IL,Johnson,62939,597263,91675,174869,485113,ATC-01,WD10,1,1953,8902.872
510,1,TX,Jones,79525,765426,54903,312440,954427,ATC-01,WD10,2,2009,10018.5408
511,1,TX,Jones,79503,443747,33226,216323,770705,ATC-01,Wood Frame,2,2003,9838.08672
512,1,IL,Kane,60505,69625,0,72480,14206,ATC-01,MH00,1,1959,1856.97468
513,1,IL,Kane,60134,991226,46528,381198,904676,ATC-02,WD10,2,1984,12779.954
514,1,IL,Kane,60539,433557,13208,405778,973635,ATC-02,WD10,2,2004,8035.1832
515,1,IL,Kane,60542,62980,0,308788,17711,ATC-01,MH00,1,1953,6683.45964
516,1,IL,Kane,60511,1800667,98977,884861,573294,ATC-01,MS00,4,1985,14774.3156
517,1,IL,Kankakee,60901,468770,49974,918794,166729,ATC-02,Wood Frame,2,1982,10588.1622
518,1,WI,Kenosha,53170,907926,47805,269571,986000,ATC-02,WD10,1,1991,19459.4576
519,1,MI,Kent,49505,65507,0,242740,22020,ATC-01,MH00,1,1976,5231.42928
520,1,TX,Kimble,76849,363015,24897,183918,365547,ATC-02,Wood Frame,1,1996,6749.1144
521,1,NY,Kings,11249,70032,0,425807,41566,ATC-01,MH00,1,1968,6384.3714
522,1,IL,Knox,61439,1339529,30205,1266671,879877,ATC-02,MS00,5,2019,18565.96896
523,1,TX,La Salle,78014,336309,52468,256252,600637,ATC-02,Wood Frame,1,2014,8370.87552
524,1,IL,La Salle,60557,818009,14815,227388,766875,ATC-01,Wood Frame,2,1962,16882.28388
525,1,IL,La Salle,61358,616165,11605,888882,977203,ATC-02,Wood,1,1994,19202.6835
526,1,PA,Lackawanna,18444,74053,0,80375,31670,ATC-01,MH00,1,1982,2047.078
527,1,MI,Lake,49623,87513,0,24911,64443,ATC-01,MH00,1,1956,2101.17996
528,1,IL,Lake,60015,417587,54296,1390716,189084,ATC-02,MS00,3,2017,7944.116576
529,1,TX,Lamar,75473,994647,91599,694375,152382,ATC-01,WD00,2,2017,12989.78016
530,1,PA,Lancaster,17501,91647,0,285607,31915,ATC-01,MH10,1,1983,5728.366
531,1,PA,Lawrence,16117,816144,18265,547357,139838,ATC-02,WD10,1,1978,10955.5488
532,1,PA,Lebanon,17087,146541,71429,146243,816610,ATC-02,Wood,1,1963,12752.8884
533,1,IL,Lee,60553,1694237,32476,789451,1299330,ATC-02,MS00,2,1999,23083.7387
534,1,MI,Lenawee,49236,228810,82274,892875,604348,ATC-01,WD10,2,1951,16708.75668
535,1,OH,Licking,43740,1451334,23770,1390674,1463169,ATC-02,MS00,5+,1966,20778.9456
536,1,IL,Livingston,61743,861778,17886,333280,572615,ATC-02,Wood,1,1966,18855.50304
537,1,IL,Logan,62512,389246,80093,894061,591275,ATC-01,Wood Frame,1,1988,15050.9975
538,1,IL,Logan,62634,550660,22773,377203,999799,ATC-01,Wood,1,2004,12014.6796
539,1,OH,Lorain,44074,911186,84911,691325,292000,ATC-01,Wood,1,1985,11876.532
540,1,PA,Luzerne,18690,176460,89703,841048,467920,ATC-02,Wood,2,2003,10080.8384
541,1,TX,Lynn,79351,588468,51556,439510,449953,ATC-02,Wood Frame,1,1960,13214.76768
542,1,MI,Mackinac,49719,717773,95442,187258,777589,ATC-02,Wood,2,1984,15646.9456
543,1,MI,Macomb,48051,269695,10754,472154,485508,ATC-02,WD00,2,2004,9805.83912
544,1,IL,Macoupin,62023,227469,65534,243329,838524,ATC-02,WD10,1,2013,10888.85952
545,1,NY,Madison,13421,503685,54896,325324,407977,ATC-02,WD10,2,2000,9301.5504
546,1,WI,Manitowoc,54214,54591,0,435925,95048,ATC-01,MH10,1,1992,5797.0836
547,1,WI,Marinette,54161,856425,64767,717248,774158,ATC-01,WD10,2,1989,18577.0046
548,1,WI,Marquette,53953,98090,0,494654,22295,ATC-01,MH00,1,1987,5412.3432
549,1,TX,Martin,79782,60999,0,372350,24153,ATC-01,MH00,1,2004,5709.62496
550,1,MI,Mason,49410,77199,0,104004,64616,ATC-01,MH00,1,1983,2433.6081
551,1,IL,Mchenry,60072,773077,27085,829714,515850,ATC-01,WD10,2,1956,19826.50824
552,1,IL,Mclean,61704,1965152,67942,652023,757979,ATC-02,MS00,6,1990,18937.028
553,1,TX,Mclennan,76702,326939,94571,241707,795772,ATC-02,WD00,1,1962,10504.7208
554,1,OH,Meigs,45769,114051,52765,504113,820031,ATC-02,Wood,2,1968,8945.76
555,1,MI,Menominee,49873,50769,0,253952,13103,ATC-01,MH10,1,1966,5873.38752
556,1,OH,Mercer,45866,398921,36780,221539,115777,ATC-02,Wood Frame,1,2007,3710.4816
557,1,IL,Mercer,61231,932229,63000,101006,219785,ATC-01,Wood Frame,2,1979,13897.1712
558,1,MA,Middlesex,2149,357362,44875,586577,228877,ATC-01,Wood,2,1997,9863.2971
559,1,MA,Middlesex,2180,392342,77981,302127,871599,ATC-01,WD10,1,1996,10357.5087
560,1,MA,Middlesex,1431,378481,21280,173942,436685,ATC-02,WD10,2,1994,7274.7936
561,1,PA,Mifflin,17009,1501778,98607,141603,1249262,ATC-02,MS00,4,1991,8973.75
562,1,TX,Mills,76870,357543,32860,429475,704553,ATC-02,Wood,2,1974,15366.26448
563,1,WI,Milwaukee,53154,882528,50142,712149,499513,ATC-02,Wood,1,1966,16983.10944
